supplier,hub,dist_s_h,cost_per_unit_s_h ,truck_cost_s_h,truck_cap_s_h
48145,17201,368.6524,63.95069632,10000,500
48145,17218,306.1875,54.1562,10000,500
48145,17359,277.1995,49.6108816,10000,500
48145,17372,232.4621,42.59605728,10000,500
48145,17395,60.7921,15.67820128,10000,500
48145,17404,538.1536,90.52848448,10000,500
48145,17447,325.2033,57.13787744,10000,500
48145,17466,443.2874,75.65346432,10000,500
48145,17507,129.7153,26.48535904,10000,500
48145,17592,139.4843,28.01713824,10000,500
48145,17620,385.014,66.5161952,10000,500
48145,17679,300.7953,53.31070304,10000,500
48145,17717,12.3073,8.07578464,10000,500
48145,17784,344.7129,60.19698272,10000,500
48145,17792,316.9241,55.83969888,10000,500
48145,17822,73.7782,17.71442176,10000,500
48145,17829,256.5775,46.377352,10000,500
48145,17896,136.011,27.4725248,10000,500
48145,17931,295.4107,52.46639776,10000,500
48145,17934,270.887,48.6210816,10000,500
48145,17942,598.2171,99.94644128,10000,500
48145,17943,369.6377,64.10519136,10000,500
48145,17945,456.5062,77.72617216,10000,500
48145,17952,290.5067,51.69745056,10000,500
48145,18029,340.6557,59.56081376,10000,500
48145,18042,200.4795,37.5811856,10000,500
48145,18063,51.7217,14.25596256,10000,500
48145,18082,323.3813,56.85218784,10000,500
48145,18127,408.1708,70.14718144,10000,500
48145,18286,55.0177,14.77277536,10000,500
48145,18288,104.0999,22.46886432,10000,500
48145,18294,243.6261,44.34657248,10000,500
48145,18303,119.5598,24.89297664,10000,500
48147,17201,56.8263,15.05636384,10000,500
48147,17218,51.9683,14.29462944,10000,500
48147,17359,597.1951,99.78619168,10000,500
48147,17372,499.3676,84.44683968,10000,500
48147,17395,358.3863,62.34097184,10000,500
48147,17404,805.0591,132.3792669,10000,500
48147,17447,577.8074,96.74620032,10000,500
48147,17466,423.3118,72.52129024,10000,500
48147,17507,396.6208,68.33614144,10000,500
48147,17592,211.4783,39.30579744,10000,500
48147,17620,243.0156,44.25084608,10000,500
48147,17679,598.3894,99.97345792,10000,500
48147,17717,313.2234,55.25942912,10000,500
48147,17784,203.1965,38.0072112,10000,500
48147,17792,9.2514,7.59661952,10000,500
48147,17822,340.6837,59.56520416,10000,500
48147,17829,551.6034,92.63741312,10000,500
48147,17896,252.7921,45.78380128,10000,500
48147,17931,101.061,21.9923648,10000,500
48147,17934,250.9115,45.4889232,10000,500
48147,17942,865.1226,141.7972237,10000,500
48147,17943,667.2318,110.7679462,10000,500
48147,17945,314.5078,55.46082304,10000,500
48147,17952,417.9075,71.673896,10000,500
48147,18029,638.2498,106.2235686,10000,500
48147,18042,498.0736,84.24394048,10000,500
48147,18063,279.7862,50.01647616,10000,500
48147,18082,620.9754,103.5149427,10000,500
48147,18127,756.9235,124.8316048,10000,500
48147,18286,276.7187,49.53549216,10000,500
48147,18288,295.843,52.5341824,10000,500
48147,18294,119.0269,24.80941792,10000,500
48147,18303,386.4653,66.74375904,10000,500
48149,17201,519.8137,87.65278816,10000,500
48149,17218,457.3487,77.85827616,10000,500
48149,17359,137.2411,27.66540448,10000,500
48149,17372,216.5584,40.10235712,10000,500
48149,17395,122.5542,25.36249856,10000,500
48149,17404,276.55,49.50904,10000,500
48149,17447,235.195,43.024576,10000,500
48149,17466,488.194,82.6948192,10000,500
48149,17507,143.3424,28.62208832,10000,500
48149,17592,290.6557,51.72081376,10000,500
48149,17620,536.1753,90.21828704,10000,500
48149,17679,124.8427,25.72133536,10000,500
48149,17717,180.9949,34.52600032,10000,500
48149,17784,495.8741,83.89905888,10000,500
48149,17792,468.0854,79.54179072,10000,500
48149,17822,191.3305,36.1466224,10000,500
48149,17829,140.3935,28.1597008,10000,500
48149,17896,285.7972,50.95900096,10000,500
48149,17931,446.5719,76.16847392,10000,500
48149,17934,422.0483,72.32317344,10000,500
48149,17942,336.6135,58.9269968,10000,500
48149,17943,193.6851,36.51582368,10000,500
48149,17945,607.6675,101.428264,10000,500
48149,17952,383.2427,66.23845536,10000,500
48149,18029,177.3085,33.9479728,10000,500
48149,18042,24.5269,9.99181792,10000,500
48149,18063,201.5079,37.74243872,10000,500
48149,18082,160.0341,31.23934688,10000,500
48149,18127,232.2182,42.55781376,10000,500
48149,18286,224.4817,41.34473056,10000,500
48149,18288,245.315,44.611392,10000,500
48149,18294,394.7874,68.04866432,10000,500
48149,18303,214.7968,39.82613824,10000,500
48151,17201,541.3517,91.02994656,10000,500
48151,17218,469.2432,79.72333376,10000,500
48151,17359,682.7637,113.2033482,10000,500
48151,17372,343.1429,59.95080672,10000,500
48151,17395,471.009,80.0002112,10000,500
48151,17404,712.7731,117.9088221,10000,500
48151,17447,780.7176,128.5625197,10000,500
48151,17466,67.1642,16.67734656,10000,500
48151,17507,415.6907,71.32630176,10000,500
48151,17592,457.6071,77.89879328,10000,500
48151,17620,244.0407,44.41158176,10000,500
48151,17679,669.0269,111.0494179,10000,500
48151,17717,495.0364,83.76770752,10000,500
48151,17784,283.0474,50.52783232,10000,500
48151,17792,479.8029,81.37909472,10000,500
48151,17822,412.4937,70.82501216,10000,500
48151,17829,685.9161,113.6976445,10000,500
48151,17896,319.0201,56.16835168,10000,500
48151,17931,386.2491,66.70985888,10000,500
48151,17934,251.657,45.6058176,10000,500
48151,17942,772.8366,127.3267789,10000,500
48151,17943,682.7972,113.208601,10000,500
48151,17945,244.1138,44.42304384,10000,500
48151,17952,172.5876,33.20773568,10000,500
48151,18029,722.8311,119.4859165,10000,500
48151,18042,582.6496,97.50545728,10000,500
48151,18063,412.8287,70.87754016,10000,500
48151,18082,705.5567,116.7772906,10000,500
48151,18127,679.9847,112.767601,10000,500
48151,18286,493.0471,83.45578528,10000,500
48151,18288,541.9718,91.12717824,10000,500
48151,18294,431.789,73.8505152,10000,500
48151,18303,367.1696,63.71819328,10000,500
48153,17201,621.6943,103.6276662,10000,500
48153,17218,522.2809,88.03964512,10000,500
48153,17359,897.6958,146.9047014,10000,500
48153,17372,558.075,93.65216,10000,500
48153,17395,685.941,113.7015488,10000,500
48153,17404,927.7052,151.6101754,10000,500
48153,17447,995.6497,162.263873,10000,500
48153,17466,284.2882,50.72238976,10000,500
48153,17507,630.6227,105.0276394,10000,500
48153,17592,646.1715,107.4656912,10000,500
48153,17620,327.1102,57.43687936,10000,500
48153,17679,883.959,144.7507712,10000,500
48153,17717,697.0937,115.4502922,10000,500
48153,17784,366.1168,63.55311424,10000,500
48153,17792,563.6306,94.52327808,10000,500
48153,17822,627.4257,104.5263498,10000,500
48153,17829,900.8482,147.3989978,10000,500
48153,17896,536.1442,90.21341056,10000,500
48153,17931,469.3186,79.73515648,10000,500
48153,17934,468.781,79.6508608,10000,500
48153,17942,987.7686,161.0281165,10000,500
48153,17943,897.7292,146.9099386,10000,500
48153,17945,218.9943,40.48430624,10000,500
48153,17952,387.5196,66.90907328,10000,500
48153,18029,937.7632,153.1872698,10000,500
48153,18042,797.5816,131.2067949,10000,500
48153,18063,663.6565,110.2073392,10000,500
48153,18082,920.4888,150.4786438,10000,500
48153,18127,894.9167,146.4689386,10000,500
48153,18286,695.1044,115.1383699,10000,500
48153,18288,730.5363,120.6940918,10000,500
48153,18294,608.706,101.5911008,10000,500
48153,18303,582.1017,97.41954656,10000,500
48155,17201,433.8785,74.1781488,10000,500
48155,17218,334.465,58.590112,10000,500
48155,17359,794.2369,130.6823459,10000,500
48155,17372,457.9727,77.95611936,10000,500
48155,17395,554.4408,93.08231744,10000,500
48155,17404,827.6029,135.9141347,10000,500
48155,17447,829.4665,136.2063472,10000,500
48155,17466,184.186,35.0263648,10000,500
48155,17507,592.6753,99.07748704,10000,500
48155,17592,458.3557,78.01617376,10000,500
48155,17620,146.4053,29.10235104,10000,500
48155,17679,794.4439,130.7148035,10000,500
48155,17717,509.2779,86.00077472,10000,500
48155,17784,178.301,34.1035968,10000,500
48155,17792,375.8147,65.07374496,10000,500
48155,17822,536.7382,90.30654976,10000,500
48155,17829,760.8407,125.4458218,10000,500
48155,17896,432.3382,73.93662976,10000,500
48155,17931,281.5027,50.28562336,10000,500
48155,17934,295.8741,52.53905888,10000,500
48155,17942,887.6664,145.3320915,10000,500
48155,17943,863.2863,141.5092918,10000,500
48155,17945,66.1126,16.51245568,10000,500
48155,17952,287.4174,51.21304832,10000,500
48155,18029,834.3043,136.9649142,10000,500
48155,18042,694.1282,114.9853018,10000,500
48155,18063,475.8407,80.75782176,10000,500
48155,18082,817.0299,134.2562883,10000,500
48155,18127,794.8144,130.7728979,10000,500
48155,18286,507.2885,85.6888368,10000,500
48155,18288,542.7205,91.2445744,10000,500
48155,18294,420.8902,72.14158336,10000,500
48155,18303,481.9994,81.72350592,10000,500
48157,17201,588.3378,98.39736704,10000,500
48157,17218,531.7732,89.52803776,10000,500
48157,17359,45.1677,13.22829536,10000,500
48157,17372,350.4928,61.10327104,10000,500
48157,17395,249.5964,45.28271552,10000,500
48157,17404,301.3483,53.39741344,10000,500
48157,17447,82.0222,19.00708096,10000,500
48157,17466,622.1285,103.6957488,10000,500
48157,17507,277.2768,49.62300224,10000,500
48157,17592,341.4013,59.67772384,10000,500
48157,17620,636.2073,105.9033046,10000,500
48157,17679,158.232,30.9567776,10000,500
48157,17717,265.7851,47.82110368,10000,500
48157,17784,595.9061,99.58407648,10000,500
48157,17792,542.5098,91.21153664,10000,500
48157,17822,325.265,57.147552,10000,500
48157,17829,6.3372,7.13967296,10000,500
48157,17896,397.1546,68.41984128,10000,500
48157,17931,546.6039,91.85349152,10000,500
48157,17934,522.0803,88.00819104,10000,500
48157,17942,361.4118,62.81537024,10000,500
48157,17943,218.4834,40.40419712,10000,500
48157,17945,707.6995,117.1132816,10000,500
48157,17952,517.1771,87.23936928,10000,500
48157,18029,118.6397,24.74870496,10000,500
48157,18042,127.6229,26.15727072,10000,500
48157,18063,311.0868,54.92441024,10000,500
48157,18082,113.1593,23.88937824,10000,500
48157,18127,257.0164,46.44617152,10000,500
48157,18286,284.5861,50.76910048,10000,500
48157,18288,259.1854,46.78627072,10000,500
48157,18294,462.3669,78.64512992,10000,500
48157,18303,348.7313,60.82706784,10000,500
48159,17201,74.8053,17.87547104,10000,500
48159,17218,191.5064,36.17420352,10000,500
48159,17359,537.2174,90.38168832,10000,500
48159,17372,540.664,90.9221152,10000,500
48159,17395,399.6827,68.81624736,10000,500
48159,17404,846.3556,138.8545581,10000,500
48159,17447,514.4733,86.81541344,10000,500
48159,17466,474.534,80.5529312,10000,500
48159,17507,437.9173,74.81143264,10000,500
48159,17592,247.1543,44.89979424,10000,500
48159,17620,359.4737,62.51147616,10000,500
48159,17679,639.6859,106.4487491,10000,500
48159,17717,354.5198,61.73470464,10000,500
48159,17784,319.1725,56.192248,10000,500
48159,17792,120.1014,24.97789952,10000,500
48159,17822,381.9802,66.04049536,10000,500
48159,17829,491.6257,83.23290976,10000,500
48159,17896,294.0885,52.2590768,10000,500
48159,17931,237.8644,43.44313792,10000,500
48159,17934,302.1336,53.52054848,10000,500
48159,17942,906.419,148.2724992,10000,500
48159,17943,708.5283,117.2432374,10000,500
48159,17945,430.9659,73.72145312,10000,500
48159,17952,469.806,79.8115808,10000,500
48159,18029,593.3501,99.18329568,10000,500
48159,18042,539.3701,90.71923168,10000,500
48159,18063,321.0827,56.49176736,10000,500
48159,18082,605.209,101.0427712,10000,500
48159,18127,798.2199,131.3068803,10000,500
48159,18286,312.3947,55.12948896,10000,500
48159,18288,238.1229,43.48367072,10000,500
48159,18294,136.6685,27.5756208,10000,500
48159,18303,427.7618,73.21905024,10000,500
48161,17201,306.5422,54.21181696,10000,500
48161,17218,249.9776,45.34248768,10000,500
48161,17359,341.9677,59.76653536,10000,500
48161,17372,332.6284,58.30213312,10000,500
48161,17395,167.4499,32.40214432,10000,500
48161,17404,555.0446,93.17699328,10000,500
48161,17447,322.58,56.726544,10000,500
48161,17466,450.4354,76.77427072,10000,500
48161,17507,229.8816,42.19143488,10000,500
48161,17592,59.6057,15.49217376,10000,500
48161,17620,378.4932,65.49373376,10000,500
48161,17679,403.3373,69.38928864,10000,500
48161,17717,105.1466,22.63298688,10000,500
48161,17784,338.1921,59.17452128,10000,500
48161,17792,260.7142,47.02598656,10000,500
48161,17822,173.9446,33.42051328,10000,500
48161,17829,296.376,52.6177568,10000,500
48161,17896,198.9373,37.33936864,10000,500
48161,17931,261.261,47.1117248,10000,500
48161,17934,278.0351,49.74190368,10000,500
48161,17942,615.1081,102.5949501,10000,500
48161,17943,472.1797,80.18377696,10000,500
48161,17945,449.9854,76.70371072,10000,500
48161,17952,351.593,61.2757824,10000,500
48161,18029,401.4568,69.09442624,10000,500
48161,18042,303.0215,53.6597712,10000,500
48161,18063,113.047,23.8717696,10000,500
48161,18082,425.9233,72.93077344,10000,500
48161,18127,510.7128,86.22576704,10000,500
48161,18286,62.4929,15.94488672,10000,500
48161,18288,40.6156,12.51452608,10000,500
48161,18294,180.5713,34.45957984,10000,500
48161,18303,219.7262,40.59906816,10000,500
48163,17201,723.3254,119.5634227,10000,500
48163,17218,660.8604,109.7689107,10000,500
48163,17359,370.518,64.2432224,10000,500
48163,17372,264.1764,47.56885952,10000,500
48163,17395,362.9731,63.06018208,10000,500
48163,17404,294.4022,52.30826496,10000,500
48163,17447,468.4719,79.60239392,10000,500
48163,17466,507.7461,85.76058848,10000,500
48163,17507,292.1349,51.95275232,10000,500
48163,17592,494.1674,83.63144832,10000,500
48163,17620,739.687,122.1289216,10000,500
48163,17679,268.5734,48.25830912,10000,500
48163,17717,411.3649,70.64801632,10000,500
48163,17784,699.3858,115.8096934,10000,500
48163,17792,671.597,111.4524096,10000,500
48163,17822,340.123,59.4772864,10000,500
48163,17829,373.6704,64.73751872,10000,500
48163,17896,460.7461,78.39098848,10000,500
48163,17931,650.0836,108.0791085,10000,500
48163,17934,625.56,104.233808,10000,500
48163,17942,311.869,55.0470592,10000,500
48163,17943,275.2558,49.30610944,10000,500
48163,17945,811.1792,133.3388986,10000,500
48163,17952,402.7948,69.30422464,10000,500
48163,18029,410.5854,70.52579072,10000,500
48163,18042,252.7331,45.77455008,10000,500
48163,18063,405.2826,69.69431168,10000,500
48163,18082,311.9878,55.06568704,10000,500
48163,18127,272.4433,48.86510944,10000,500
48163,18286,461.7974,78.55583232,10000,500
48163,18288,487.9369,82.65450592,10000,500
48163,18294,598.2991,99.95929888,10000,500
48163,18303,363.5893,63.15680224,10000,500
48165,17201,747.5391,123.3601309,10000,500
48165,17218,648.1256,107.7720941,10000,500
48165,17359,930.3556,152.0257581,10000,500
48165,17372,507.81,85.770608,10000,500
48165,17395,702.3093,116.2680982,10000,500
48165,17404,880.73,144.244464,10000,500
48165,17447,1028.3095,167.3849296,10000,500
48165,17466,326.9167,57.40653856,10000,500
48165,17507,646.991,107.5941888,10000,500
48165,17592,687.6294,113.9662899,10000,500
48165,17620,452.9549,77.16932832,10000,500
48165,17679,860.1394,141.0158579,10000,500
48165,17717,690.68,114.444624,10000,500
48165,17784,491.9616,83.28557888,10000,500
48165,17792,689.4753,114.255727,10000,500
48165,17822,643.794,107.0928992,10000,500
48165,17829,933.508,152.5200544,10000,500
48165,17896,549.0425,92.235864,10000,500
48165,17931,595.1633,99.46760544,10000,500
48165,17934,481.6794,81.67332992,10000,500
48165,17942,940.7934,153.6624051,10000,500
48165,17943,850.754,139.5442272,10000,500
48165,17945,425.672,72.8913696,10000,500
48165,17952,390.8541,67.43192288,10000,500
48165,18029,970.423,158.3083264,10000,500
48165,18042,812.5707,133.5570858,10000,500
48165,18063,644.129,107.1454272,10000,500
48165,18082,871.8254,142.8482227,10000,500
48165,18127,847.9415,139.1032272,10000,500
48165,18286,707.1675,117.029864,10000,500
48165,18288,771.9942,127.1946906,10000,500
48165,18294,661.8114,109.9180275,10000,500
48165,18303,598.4699,99.98608032,10000,500
48167,17201,630.141,104.9521088,10000,500
48167,17218,573.5764,96.08277952,10000,500
48167,17359,167.0814,32.34436352,10000,500
48167,17372,465.1002,79.07371136,10000,500
48167,17395,310.2593,54.79465824,10000,500
48167,17404,423.262,72.5134816,10000,500
48167,17447,88.7803,20.06675104,10000,500
48167,17466,736.7359,121.6661891,10000,500
48167,17507,391.8843,67.59345824,10000,500
48167,17592,383.2045,66.2324656,10000,500
48167,17620,711.3982,117.6932378,10000,500
48167,17679,280.1457,50.07284576,10000,500
48167,17717,340.976,59.6110368,10000,500
48167,17784,671.0971,111.3740253,10000,500
48167,17792,584.3131,97.76629408,10000,500
48167,17822,439.8724,75.11799232,10000,500
48167,17829,121.4835,25.1946128,10000,500
48167,17896,472.3456,80.20979008,10000,500
48167,17931,584.8598,97.85201664,10000,500
48167,17934,597.2713,99.79813984,10000,500
48167,17942,483.3255,81.9314384,10000,500
48167,17943,340.3971,59.52026528,10000,500
48167,17945,782.8904,128.9032147,10000,500
48167,17952,631.7846,105.2098253,10000,500
48167,18029,144.7787,28.84730016,10000,500
48167,18042,242.2303,44.12771104,10000,500
48167,18063,386.2778,66.71435904,10000,500
48167,18082,235.073,43.0054464,10000,500
48167,18127,378.9302,65.56225536,10000,500
48167,18286,344.4609,60.15746912,10000,500
48167,18288,300.9887,53.34102816,10000,500
